Country,Region,Cluster,State,Branch Code,Branch Name,Sales Head,Employee ID,Employee Name,Designation,Month,Product Category,Product Subcategory,Product,Target Units,Actual Units,Target Sales Value (INR),Actual Sales Value (INR),Achievement %,Leads Generated,Conversions,Conversion Rate %,Customer Calls,Customer Meetings,Average Ticket Size (INR),Estimated Revenue (INR),Estimated Incentive (INR),Quality Score %,Attrition Flag,Variance to Target (INR),Sales per Call (INR),Sales per Meeting (INR),Lead-to-Conversion %,Target Status
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0038,Employee 038,Sales Officer,Mar-2026,Insurance,Insurance,Life Insurance,7,7,"610,186.46","683,500.28",112.01,35,11,31.43,135,31,"97,642.90","123,030.05","8,616.71",87.06,No,"73,313.82","5,062.97","22,048.40",0.31,Achieved
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0038,Employee 038,Sales Officer,Apr-2026,Cards,Cards,Credit Card,16,9,"840,871.21","533,459.84",63.44,36,5,13.89,124,41,"59,273.32","64,015.18","2,645.21",82.66,No,"-307,411.38","4,302.10","13,011.22",0.14,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0038,Employee 038,Sales Officer,May-2026,Cards,Cards,Debit Card,34,39,"360,866.78","406,299.88",112.59,117,34,29.06,100,31,"10,417.95","16,252.00","1,351.96",79.33,No,"45,433.11","4,063.00","13,106.45",0.29,Achieved
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0038,Employee 038,Sales Officer,Jun-2026,Investments,Investments,Fixed Deposit,13,18,"3,164,355.50","4,351,879.22",137.53,108,18,16.67,122,38,"241,771.07","304,631.55","17,485.30",96.67,No,"1,187,523.72","35,671.14","114,523.14",0.17,Achieved
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0039,Employee 039,Sales Officer,Jan-2026,Investments,Investments,Recurring Deposit,17,13,"654,697.56","494,683.84",75.56,52,14,26.92,174,26,"38,052.60","29,681.03","1,903.94",94.23,No,"-160,013.72","2,843.01","19,026.30",0.27,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0039,Employee 039,Sales Officer,Feb-2026,CASA,Accounts,Savings Account,32,26,"1,274,511.54","980,969.08",76.97,104,23,22.12,75,19,"37,729.58","78,477.53","7,567.35",88.11,No,"-293,542.46","13,079.59","51,629.95",0.22,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0039,Employee 039,Sales Officer,Mar-2026,Investments,Investments,Mutual Fund,7,6,"1,985,064.43","1,780,549.80",89.70,36,11,30.56,120,27,"296,758.30","178,054.98","11,634.66",82.56,No,"-204,514.63","14,837.91","65,946.29",0.31,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0039,Employee 039,Sales Officer,Apr-2026,Insurance,Insurance,Life Insurance,6,5,"727,869.49","745,131.94",102.37,20,3,15.00,154,35,"149,026.39","134,123.75","12,410.56",100.00,No,"17,262.44","4,838.52","21,289.48",0.15,Achieved
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0039,Employee 039,Sales Officer,May-2026,Insurance,Insurance,Life Insurance,6,4,"759,183.01","574,987.32",75.74,16,2,12.50,117,42,"143,746.83","103,497.72","9,516.53",95.41,No,"-184,195.69","4,914.42","13,690.17",0.12,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0039,Employee 039,Sales Officer,Jun-2026,CASA,Accounts,Current Account,10,13,"2,769,217.51","3,419,792.48",123.49,39,12,30.77,100,16,"263,060.96","341,979.25","18,029.02",92.42,No,"650,574.97","34,197.92","213,737.03",0.31,Achieved
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0040,Employee 040,Sales Officer,Jan-2026,Insurance,Insurance,Life Insurance,7,9,"602,547.12","759,361.81",126.03,54,14,25.93,87,17,"84,373.53","136,685.13","8,055.90",92.01,No,"156,814.69","8,728.30","44,668.34",0.26,Achieved
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0040,Employee 040,Sales Officer,Feb-2026,Loans,Retail Lending,Auto Loan,6,5,"1,400,963.84","1,163,634.18",83.06,15,2,13.33,123,24,"232,726.84","104,727.08","7,606.15",100.00,No,"-237,329.66","9,460.44","48,484.76",0.13,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0040,Employee 040,Sales Officer,Mar-2026,Investments,Investments,Fixed Deposit,14,13,"2,913,860.77","2,764,332.92",94.87,52,9,17.31,98,39,"212,640.99","193,503.30","18,926.55",81.04,No,"-149,527.86","28,207.48","70,880.33",0.17,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0040,Employee 040,Sales Officer,Apr-2026,Cards,Cards,Credit Card,16,14,"824,347.44","712,245.26",86.40,84,12,14.29,122,44,"50,874.66","85,469.43","5,304.58",98.96,No,"-112,102.18","5,838.08","16,187.39",0.14,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0040,Employee 040,Sales Officer,May-2026,Cards,Cards,Debit Card,28,28,"336,532.63","310,685.33",92.32,140,38,27.14,146,21,"11,095.90","12,427.41","1,152.71",98.84,No,"-25,847.29","2,127.98","14,794.54",0.27,Below Target
India,North,Punjab Cluster,Punjab,PB001,Ludhiana Main,Vikas Arora,EMP0040,Employee 040,Sales Officer,Jun-2026,Investments,Investments,Recurring Deposit,16,17,"638,489.93","649,226.62",101.68,102,13,12.75,174,43,"38,189.80","38,953.60","2,134.51",96.07,No,"10,736.69","3,731.19","15,098.29",0.13,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0041,Employee 041,Relationship Manager,Jan-2026,Cards,Cards,Debit Card,34,41,"322,611.67","393,497.12",121.97,246,60,24.39,84,46,"9,597.49","15,739.88",701.00,100.00,No,"70,885.45","4,684.49","8,554.29",0.24,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0041,Employee 041,Relationship Manager,Feb-2026,Investments,Investments,Recurring Deposit,20,23,"772,910.83","887,312.16",114.80,115,17,14.78,122,22,"38,578.79","53,238.73","4,160.99",98.14,No,"114,401.33","7,273.05","40,332.37",0.15,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0041,Employee 041,Relationship Manager,Mar-2026,Investments,Investments,Mutual Fund,9,11,"1,712,163.68","2,291,462.93",133.83,33,10,30.30,174,40,"208,314.81","229,146.29","11,191.09",91.62,No,"579,299.25","13,169.33","57,286.57",0.30,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0041,Employee 041,Relationship Manager,Apr-2026,Loans,Retail Lending,Home Loan,4,2,"8,128,382.80","5,117,826.94",62.96,8,1,12.50,107,36,"2,558,913.47","409,426.16","35,067.87",82.96,No,"-3,010,555.86","47,830.16","142,161.86",0.12,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0041,Employee 041,Relationship Manager,May-2026,Loans,Retail Lending,Personal Loan,9,8,"3,892,471.69","3,951,221.83",101.51,48,16,33.33,119,25,"493,902.73","434,634.40","27,604.28",79.38,No,"58,750.14","33,203.54","158,048.87",0.33,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0041,Employee 041,Relationship Manager,Jun-2026,Insurance,Insurance,General Insurance,9,9,"441,494.44","455,148.51",103.09,45,7,15.56,151,40,"50,572.06","63,720.79","2,603.08",90.32,No,"13,654.06","3,014.23","11,378.71",0.16,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0042,Employee 042,Relationship Manager,Jan-2026,CASA,Accounts,Current Account,13,10,"2,850,289.51","2,205,800.17",77.39,40,9,22.50,165,44,"220,580.02","220,580.02","17,301.62",99.08,No,"-644,489.34","13,368.49","50,131.82",0.22,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0042,Employee 042,Relationship Manager,Feb-2026,Investments,Investments,Recurring Deposit,19,20,"759,728.38","797,728.85",105.00,120,20,16.67,112,35,"39,886.44","47,863.73","2,552.31",95.38,No,"38,000.47","7,122.58","22,792.25",0.17,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0042,Employee 042,Relationship Manager,Mar-2026,CASA,Accounts,Current Account,11,14,"2,309,355.58","3,050,006.41",132.07,84,22,26.19,79,23,"217,857.60","305,000.64","15,014.70",88.46,Yes,"740,650.83","38,607.68","132,608.97",0.26,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0042,Employee 042,Relationship Manager,Apr-2026,CASA,Accounts,Current Account,11,9,"2,690,698.73","2,442,498.68",90.78,27,5,18.52,159,28,"271,388.74","244,249.87","18,885.98",97.25,Yes,"-248,200.05","15,361.63","87,232.10",0.19,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0042,Employee 042,Relationship Manager,May-2026,Loans,Retail Lending,Home Loan,4,2,"9,525,702.83","5,531,251.18",58.07,12,1,8.33,79,25,"2,765,625.59","442,500.09","37,659.56",99.27,No,"-3,994,451.65","70,015.84","221,250.05",0.08,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0042,Employee 042,Relationship Manager,Jun-2026,CASA,Accounts,Savings Account,32,33,"1,362,165.30","1,458,434.14",107.07,165,41,24.85,90,49,"44,194.97","116,674.73","6,951.52",86.67,No,"96,268.84","16,204.82","29,763.96",0.25,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0043,Employee 043,Sales Officer,Jan-2026,Cards,Cards,Debit Card,32,30,"347,515.25","330,921.79",95.23,180,30,16.67,77,33,"11,030.73","13,236.87","1,001.08",94.45,No,"-16,593.46","4,297.69","10,027.93",0.17,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0043,Employee 043,Sales Officer,Feb-2026,Insurance,Insurance,General Insurance,11,7,"444,600.32","264,997.23",59.60,35,10,28.57,130,48,"37,856.75","37,099.61","3,206.68",81.48,No,"-179,603.09","2,038.44","5,520.78",0.29,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0043,Employee 043,Sales Officer,Mar-2026,Loans,Retail Lending,Home Loan,3,1,"7,320,806.28","3,763,041.13",51.40,6,1,16.67,129,20,"3,763,041.13","301,043.29","13,028.57",90.24,Yes,"-3,557,765.15","29,170.86","188,152.06",0.17,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0043,Employee 043,Sales Officer,Apr-2026,Cards,Cards,Debit Card,25,31,"317,567.46","381,498.31",120.13,155,42,27.10,110,19,"12,306.40","15,259.93","1,305.40",86.86,No,"63,930.84","3,468.17","20,078.86",0.27,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0043,Employee 043,Sales Officer,May-2026,Loans,Retail Lending,Auto Loan,5,6,"1,538,051.68","2,020,450.70",131.36,24,5,20.83,85,36,"336,741.78","181,840.56","11,563.55",92.06,No,"482,399.01","23,770.01","56,123.63",0.21,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0043,Employee 043,Sales Officer,Jun-2026,CASA,Accounts,Savings Account,37,25,"1,027,441.69","663,938.43",64.62,100,25,25.00,80,46,"26,557.54","53,115.07","2,259.80",75.40,No,"-363,503.26","8,299.23","14,433.44",0.25,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0044,Employee 044,Relationship Manager,Jan-2026,Loans,Retail Lending,Home Loan,4,3,"9,215,866.23","7,381,321.15",80.09,15,3,20.00,174,38,"2,460,440.38","590,505.69","29,254.54",90.31,No,"-1,834,545.07","42,421.39","194,245.29",0.20,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0044,Employee 044,Relationship Manager,Feb-2026,Cards,Cards,Debit Card,31,37,"374,043.01","482,932.43",129.11,111,14,12.61,110,43,"13,052.23","19,317.30",937.47,87.48,No,"108,889.42","4,390.29","11,230.99",0.13,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0044,Employee 044,Relationship Manager,Mar-2026,Loans,Retail Lending,Home Loan,4,5,"9,640,081.20","12,181,260.22",126.36,25,5,20.00,169,46,"2,436,252.04","974,500.82","61,621.81",94.56,Yes,"2,541,179.02","72,078.46","264,810.00",0.20,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0044,Employee 044,Relationship Manager,Apr-2026,CASA,Accounts,Savings Account,32,31,"1,273,753.56","1,334,126.19",104.74,93,22,23.66,109,33,"43,036.33","106,730.10","7,020.25",91.18,No,"60,372.62","12,239.69","40,428.07",0.24,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0044,Employee 044,Relationship Manager,May-2026,Cards,Cards,Credit Card,19,20,"947,831.15","1,073,675.77",113.28,80,25,31.25,126,22,"53,683.79","128,841.09","7,089.88",85.88,No,"125,844.62","8,521.24","48,803.44",0.31,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0044,Employee 044,Relationship Manager,Jun-2026,Loans,Retail Lending,Personal Loan,8,5,"4,077,334.49","2,445,965.67",59.99,15,2,13.33,96,26,"489,193.13","269,056.22","20,792.00",92.77,No,"-1,631,368.83","25,478.81","94,075.60",0.13,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0045,Employee 045,Relationship Manager,Jan-2026,Loans,Retail Lending,Auto Loan,6,5,"1,519,578.96","1,199,321.41",78.92,25,5,20.00,102,27,"239,864.28","107,938.93","9,400.59",76.05,No,"-320,257.54","11,758.05","44,419.31",0.20,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0045,Employee 045,Relationship Manager,Feb-2026,Cards,Cards,Debit Card,32,29,"308,144.15","267,969.70",86.96,116,39,33.62,174,22,"9,240.33","10,718.79",472.16,78.72,No,"-40,174.46","1,540.06","12,180.44",0.34,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0045,Employee 045,Relationship Manager,Mar-2026,CASA,Accounts,Savings Account,40,41,"1,219,978.35","1,176,648.46",96.45,246,53,21.54,160,26,"28,698.74","94,131.88","4,183.46",81.42,No,"-43,329.90","7,354.05","45,255.71",0.22,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0045,Employee 045,Relationship Manager,Apr-2026,CASA,Accounts,Current Account,11,6,"2,617,567.05","1,612,177.46",61.59,30,7,23.33,160,43,"268,696.24","161,217.75","15,401.35",87.10,No,"-1,005,389.59","10,076.11","37,492.50",0.23,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0045,Employee 045,Relationship Manager,May-2026,Insurance,Insurance,General Insurance,10,10,"470,048.15","470,291.32",100.05,40,11,27.50,75,29,"47,029.13","65,840.78","4,860.34",82.31,No,243.17,"6,270.55","16,216.94",0.28,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0045,Employee 045,Relationship Manager,Jun-2026,Cards,Cards,Credit Card,18,12,"998,845.82","782,732.16",78.36,48,10,20.83,122,29,"65,227.68","93,927.86","4,957.99",81.58,Yes,"-216,113.67","6,415.84","26,990.76",0.21,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0046,Employee 046,Sales Officer,Jan-2026,Insurance,Insurance,Life Insurance,7,9,"680,711.86","870,515.71",127.88,54,18,33.33,78,33,"96,723.97","156,692.83","15,270.48",93.07,No,"189,803.86","11,160.46","26,379.26",0.33,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0046,Employee 046,Sales Officer,Feb-2026,Investments,Investments,Fixed Deposit,15,11,"2,998,236.35","2,490,397.78",83.06,44,6,13.64,154,39,"226,399.80","174,327.84","11,512.83",92.88,No,"-507,838.57","16,171.41","63,856.35",0.14,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0046,Employee 046,Sales Officer,Mar-2026,Investments,Investments,Recurring Deposit,18,25,"645,824.64","968,047.01",149.89,150,40,26.67,92,46,"38,721.88","58,082.82","5,499.94",97.67,No,"322,222.37","10,522.25","21,044.50",0.27,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0046,Employee 046,Sales Officer,Apr-2026,CASA,Accounts,Savings Account,32,26,"1,042,509.47","853,368.13",81.86,130,22,16.92,102,25,"32,821.85","68,269.45","5,167.19",81.91,No,"-189,141.33","8,366.35","34,134.73",0.17,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0046,Employee 046,Sales Officer,May-2026,Cards,Cards,Debit Card,32,35,"395,434.60","439,613.54",111.17,140,29,20.71,171,15,"12,560.39","17,584.54",970.69,91.17,Yes,"44,178.94","2,570.84","29,307.57",0.21,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0046,Employee 046,Sales Officer,Jun-2026,Insurance,Insurance,Life Insurance,7,6,"717,734.27","689,779.64",96.11,18,5,27.78,166,23,"114,963.27","124,160.34","5,227.21",83.66,No,"-27,954.63","4,155.30","29,990.42",0.28,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0047,Employee 047,Sales Officer,Jan-2026,Investments,Investments,Fixed Deposit,14,16,"2,948,290.96","3,666,919.50",124.37,48,14,29.17,87,48,"229,182.47","256,684.37","17,969.14",80.88,No,"718,628.54","42,148.50","76,394.16",0.29,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0047,Employee 047,Sales Officer,Feb-2026,Investments,Investments,Fixed Deposit,14,11,"3,384,399.57","2,579,262.92",76.21,55,15,27.27,107,15,"234,478.45","180,548.40","17,231.83",88.03,No,"-805,136.64","24,105.26","171,950.86",0.27,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0047,Employee 047,Sales Officer,Mar-2026,Loans,Retail Lending,Auto Loan,6,7,"1,574,176.59","2,027,971.97",128.83,21,4,19.05,129,41,"289,710.28","182,517.48","12,940.55",94.70,No,"453,795.38","15,720.71","49,462.73",0.19,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0047,Employee 047,Sales Officer,Apr-2026,Loans,Retail Lending,Auto Loan,6,5,"1,757,496.08","1,545,183.31",87.92,25,8,32.00,105,30,"309,036.66","139,066.50","12,874.66",89.09,No,"-212,312.77","14,716.03","51,506.11",0.32,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0047,Employee 047,Sales Officer,May-2026,Insurance,Insurance,General Insurance,10,10,"501,890.83","523,787.88",104.36,60,17,28.33,126,36,"52,378.79","73,330.30","4,235.31",72.90,No,"21,897.05","4,157.05","14,549.66",0.28,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0047,Employee 047,Sales Officer,Jun-2026,Cards,Cards,Debit Card,27,30,"309,842.89","329,250.86",106.26,180,57,31.67,170,20,"10,975.03","13,170.03","1,150.61",81.57,No,"19,407.98","1,936.77","16,462.54",0.32,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0048,Employee 048,Sales Officer,Jan-2026,CASA,Accounts,Savings Account,39,54,"1,063,738.34","1,521,755.00",143.06,270,46,17.04,142,42,"28,180.65","121,740.40","7,141.31",83.94,No,"458,016.66","10,716.58","36,232.26",0.17,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0048,Employee 048,Sales Officer,Feb-2026,Cards,Cards,Credit Card,19,14,"919,416.30","790,235.12",85.95,42,9,21.43,131,47,"56,445.37","94,828.21","6,870.71",79.42,No,"-129,181.18","6,032.33","16,813.51",0.21,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0048,Employee 048,Sales Officer,Mar-2026,Investments,Investments,Fixed Deposit,14,14,"3,333,474.27","3,421,471.61",102.64,84,28,33.33,117,43,"244,390.83","239,503.01","15,890.00",78.92,Yes,"87,997.34","29,243.35","79,569.11",0.33,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0048,Employee 048,Sales Officer,Apr-2026,CASA,Accounts,Savings Account,39,34,"1,093,553.90","965,787.03",88.32,102,30,29.41,131,31,"28,405.50","77,262.96","7,064.81",79.01,No,"-127,766.87","7,372.42","31,154.42",0.29,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0048,Employee 048,Sales Officer,May-2026,Loans,Retail Lending,Personal Loan,10,15,"4,166,917.72","5,664,713.90",135.94,90,25,27.78,125,15,"377,647.59","623,118.53","42,311.81",94.71,No,"1,497,796.18","45,317.71","377,647.59",0.28,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH001,Mumbai Andheri,Karan Shah,EMP0048,Employee 048,Sales Officer,Jun-2026,Insurance,Insurance,General Insurance,10,4,"443,424.71","198,764.48",44.82,16,3,18.75,84,17,"49,691.12","27,827.03","1,135.40",86.69,No,"-244,660.23","2,366.24","11,692.03",0.19,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH002,Mumbai Fort,Sneha Iyer,EMP0049,Employee 049,Relationship Manager,Jan-2026,CASA,Accounts,Current Account,10,9,"2,783,012.84","2,692,319.86",96.74,27,7,25.93,148,42,"299,146.65","269,231.99","19,582.62",88.41,Yes,"-90,692.97","18,191.35","64,102.85",0.26,Below Target
India,West,Mumbai Metro Cluster,Maharashtra,MH002,Mumbai Fort,Sneha Iyer,EMP0049,Employee 049,Relationship Manager,Feb-2026,CASA,Accounts,Current Account,11,14,"2,872,886.77","3,778,924.54",131.54,42,9,21.43,72,28,"269,923.18","377,892.45","23,562.35",84.56,No,"906,037.77","52,485.06","134,961.59",0.21,Achieved
India,West,Mumbai Metro Cluster,Maharashtra,MH002,Mumbai Fort,Sneha Iyer,EMP0049,Employee 049,Relationship Manager,Mar-2026,Loans,Retail Lending,Home Loan,4,5,"9,032,352.42","11,731,124.09",129.88,25,7,28.00,118,23,"2,346,224.82","938,489.93","37,838.80",86.02,No,"2,698,771.67","99,416.31","510,048.87",0.28,Achieved
